fixed acidity,volatile acidity,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality_category
6.3,0.18,0.9162907318741551,0.04210117601863539,155.0,0.99238,3.19,0.48,10.2,2
8.6,0.23,2.509599262378372,0.030529205034822874,96.0,0.99645,3.11,0.4,10.8,2
6.8,0.21,2.9496883350525844,0.044973365642731154,133.0,1.0,3.27,0.48,8.8,2
6.9,0.26,2.0794415416798357,0.03825871211709034,175.0,0.99376,3.32,0.49,11.4,2
6.4,0.31,2.0014800002101243,0.03825871211709034,191.0,0.99513,3.14,0.52,9.8,2
8.6,0.34,0.8754687373538999,0.04401688541677432,119.0,0.99556,3.17,0.47,9.4,2
8.5,0.3,1.410986973710262,0.05259245011917058,174.0,0.99543,3.21,0.43,9.4,2
7.4,0.4,2.714694743820879,0.05164323315183845,194.0,0.99886,3.2,0.63,9.4,2
6.6,0.32,2.1633230256605382,0.04305948946044697,212.0,0.99526,3.22,0.48,9.7,2
7.1,0.34,1.824549292051046,0.03149866705937099,140.0,0.99166,3.35,0.47,12.3,0
6.6,0.26,2.533696813957432,0.04401688541677432,178.0,0.99691,3.33,0.43,9.8,2
8.0,0.27,2.4336133554004498,0.05164323315183845,134.0,0.99732,3.12,0.68,9.0,2
6.2,0.28,2.1400661634962708,0.04401688541677432,203.0,0.99573,3.26,0.46,9.2,2
6.2,0.3,2.501435951739211,0.05638033343610764,215.0,0.99656,3.19,0.6,9.4,2
5.6,0.175,0.5877866649021191,0.04210117601863539,67.0,0.99112,3.28,0.48,9.9,2
6.9,0.34,0.8754687373538999,0.03149866705937099,145.0,0.99214,3.07,0.52,9.8,2
6.9,0.34,1.7404661748405046,0.028587456851912555,148.0,0.99165,3.36,0.49,12.3,0
7.1,0.12,1.410986973710262,0.017839918128331,37.0,0.99004,3.02,0.52,11.9,0
7.1,0.32,1.6094379124341003,0.037295784743696894,170.0,0.99463,3.27,0.64,10.2,2
7.3,0.51,2.509599262378372,0.03343477608623739,224.0,0.99683,3.14,0.56,9.5,2
6.3,0.24,2.2082744135228043,0.039220713153281295,216.0,0.99596,3.24,0.5,9.2,2
7.5,0.41,2.760009940032921,0.05259245011917058,174.0,0.99898,3.18,0.49,9.7,2
6.5,0.18,0.8754687373538999,0.028587456851912555,138.0,0.99114,3.36,0.6,11.5,0
8.2,0.2,1.5040773967762742,0.05164323315183845,174.0,0.99306,3.22,0.41,11.6,2
7.3,0.16,0.9162907318741551,0.035367143837291316,108.0,0.99342,3.27,0.51,10.2,2
6.4,0.16,0.9162907318741551,0.036331929247390274,109.0,0.99345,3.38,0.5,9.8,2
6.6,0.42,2.624668592163159,0.04305948946044697,158.0,0.99772,3.24,0.47,9.0,2
5.8,0.3,0.9555114450274363,0.035367143837291316,163.0,0.99239,3.38,0.59,10.5,2
6.7,0.54,2.0918640616783932,0.04783732941416013,178.0,0.99502,3.16,0.38,9.4,2
6.4,0.22,2.501435951739211,0.044973365642731154,149.0,0.99479,3.21,0.34,10.8,2
6.8,0.23,0.9932517730102833,0.04210117601863539,95.0,0.99207,3.17,0.46,10.7,0
9.0,0.26,2.0412203288596382,0.028587456851912555,162.0,0.99497,3.08,0.5,10.6,2
6.5,0.23,2.9069010598473755,0.044973365642731154,110.0,0.99828,3.15,0.42,9.2,2
5.9,0.28,2.2617630984737906,0.03149866705937099,142.0,0.99542,3.28,0.44,9.5,2
6.2,0.27,0.9162907318741551,0.027615167032973367,111.0,0.99228,3.41,0.5,10.0,2
9.0,0.29,2.5726122302071057,0.0295588022415444,177.0,0.99706,3.13,0.47,10.6,2
8.9,0.27,2.4595888418037104,0.028587456851912555,166.0,0.99669,3.13,0.48,10.6,2
6.9,0.32,1.0296194171811583,0.035367143837291316,117.0,0.99269,3.24,0.48,11.0,2
7.2,0.22,0.8754687373538999,0.04018178963283183,159.0,0.99196,3.25,0.53,11.2,2
6.7,0.5,2.1400661634962708,0.044973365642731154,175.0,0.99662,3.32,0.54,9.6,2
6.2,0.33,1.7578579175523736,0.050693114315518116,128.0,0.99475,3.21,0.48,9.4,2
6.3,0.26,2.0918640616783932,0.04401688541677432,209.0,0.99544,3.2,0.53,9.5,2
7.5,0.2,2.884800712846709,0.050693114315518116,188.0,0.99944,3.09,0.62,9.3,2
6.6,0.36,2.509599262378372,0.044973365642731154,110.0,0.9966,3.07,0.46,9.4,2
6.3,0.13,0.7419373447293773,0.04210117601863539,146.0,0.99066,3.13,0.72,11.2,0
6.4,0.15,0.7884573603642702,0.04210117601863539,150.0,0.9907,3.14,0.73,11.2,0
7.6,0.23,2.631888840136646,0.032467190137501496,170.0,0.998,3.0,0.53,8.8,2
5.7,0.255,0.7884573603642702,0.0760346862759976,137.0,0.99307,3.2,0.42,9.4,2
6.9,0.32,1.1939224684724346,0.0295588022415444,103.0,0.99106,3.06,0.42,11.1,2
6.9,0.28,2.3978952727983707,0.050693114315518116,131.0,0.99696,3.08,0.46,9.6,2
6.6,0.41,0.8754687373538999,0.036331929247390274,160.0,0.99167,2.95,0.45,10.6,2
7.3,0.37,2.766319109226186,0.04688358589885042,240.0,0.99902,3.13,0.45,8.9,2
6.9,0.21,1.0296194171811583,0.020782539182528505,80.0,0.98992,3.15,0.46,12.3,0
6.6,0.24,1.0296194171811583,0.027615167032973367,132.0,0.99182,3.34,0.46,11.4,2
6.8,0.28,2.0794415416798357,0.04210117601863539,207.0,0.99556,3.16,0.49,9.6,2
6.6,0.24,2.2617630984737906,0.03343477608623739,135.0,0.99582,3.33,0.59,10.3,2
7.0,0.16,0.7419373447293773,0.03149866705937099,80.0,0.98972,3.23,0.36,12.1,2
7.0,0.14,0.832909122935104,0.02566774674857779,56.0,0.99352,3.46,0.45,9.9,2
6.3,0.34,1.7749523509116738,0.0344014267173324,185.0,0.9946,3.15,0.49,9.7,2
6.8,0.26,1.0647107369924282,0.04210117601863539,154.0,0.99273,3.18,0.52,10.5,2
6.7,0.17,2.4336133554004498,0.037295784743696894,182.0,0.99628,3.04,0.44,8.9,2
6.5,0.27,2.3978952727983707,0.03825871211709034,227.0,0.99582,3.18,0.5,9.4,2
6.7,0.25,2.2617630984737906,0.036331929247390274,206.0,0.99553,3.18,0.5,9.6,2
5.8,0.3,0.9932517730102833,0.013902905168991422,104.0,0.98914,3.4,0.56,12.6,0
7.7,0.3,2.9932291433358724,0.05164323315183845,174.0,0.99976,3.2,0.5,10.4,2
6.8,0.18,2.624668592163159,0.06015392281974709,171.0,0.99808,3.0,0.52,9.0,0
5.1,0.14,0.5306282510621704,0.03825871211709034,89.0,0.9919,3.22,0.43,9.2,2
6.9,0.13,2.6602595372658615,0.04879016416943201,132.0,0.99655,3.34,0.42,10.1,2
6.7,0.34,2.2512917986064953,0.0573250666192694,152.0,0.99615,3.46,0.64,11.0,0
7.3,0.32,0.9162907318741551,0.037295784743696894,144.0,0.99296,3.2,0.55,10.8,2
6.3,0.21,2.5416019934645457,0.04688358589885042,147.0,0.99482,3.22,0.38,10.8,2
8.2,0.52,0.7884573603642702,0.04114194333117518,167.0,0.99366,3.24,0.39,10.6,2
7.8,0.28,1.1314021114911006,0.044973365642731154,208.0,0.99434,3.23,0.64,9.8,2
6.4,0.22,0.8754687373538999,0.02273948696948943,115.0,0.98958,3.18,0.7,11.7,2
6.9,0.32,2.833213344056216,0.03343477608623739,185.0,0.99938,3.34,0.6,9.0,2
6.8,0.11,0.7419373447293773,0.04114194333117518,132.0,0.99059,3.18,0.74,11.3,0
6.2,0.26,2.791165107812717,0.030529205034822874,185.0,0.99835,3.31,0.61,9.4,2
6.7,0.3,1.33500106673234,0.0246926125903715,107.0,0.99159,3.31,0.63,11.3,0
7.1,0.2,0.6418538861723948,0.01882175424058776,28.0,0.98931,3.2,0.36,12.0,2
7.2,0.2,1.252762968495368,0.027615167032973367,157.0,0.9938,3.48,0.49,10.6,2
8.9,0.26,2.2082744135228043,0.023716526617316044,202.0,0.99558,3.13,0.46,10.8,2
7.5,0.25,2.2192034840549946,0.023716526617316044,209.0,0.99563,3.12,0.46,10.8,2
6.3,0.27,2.4932054526026954,0.05164323315183845,177.0,0.99691,3.18,0.67,9.4,2
6.5,0.3,2.174751721484161,0.037295784743696894,219.0,0.9959,3.19,0.5,9.4,2
6.6,0.36,2.4069451083182885,0.04879016416943201,140.0,0.99628,3.07,0.4,9.4,2
6.15,0.21,1.4350845252893227,0.020782539182528505,80.0,0.99076,3.39,0.47,12.0,2
6.5,0.18,2.7212954278522306,0.03825871211709034,129.0,0.99678,3.28,0.72,10.3,0
6.6,0.26,1.3609765531356006,0.02566774674857779,126.0,0.99089,3.22,0.38,11.3,0
6.6,0.35,1.9459101490553132,0.061095099359810875,150.0,0.99537,3.1,0.47,9.4,2
6.5,0.28,3.0633909220278057,0.04018178963283183,144.0,1.0002,3.14,0.38,8.7,2
8.0,0.24,0.9932517730102833,0.032467190137501496,136.0,0.99316,3.44,0.51,10.4,0
7.8,0.17,0.9932517730102833,0.028587456851912555,128.0,0.99272,3.37,0.41,10.7,0
7.0,0.24,2.302585092994046,0.0295588022415444,219.0,0.99636,3.47,0.46,10.2,2
5.9,0.445,0.8754687373538999,0.02664193094642118,109.0,0.99148,3.3,0.36,10.5,2
6.7,0.28,1.2237754316221157,0.011928570865273802,100.0,0.99064,3.26,0.39,11.7,0
6.8,0.44,2.833213344056216,0.06297479916138844,186.0,0.99884,3.13,0.45,8.6,2
7.2,0.24,2.517696472610991,0.03343477608623739,174.0,0.99773,3.2,0.44,9.0,2
8.2,0.32,1.1314021114911006,0.06015392281974709,87.0,0.98974,3.1,0.47,12.8,2
7.5,0.13,0.7419373447293773,0.02273948696948943,104.0,0.99112,3.28,0.53,11.8,2
9.2,0.14,0.7419373447293773,0.03343477608623739,84.0,0.99136,3.05,0.55,11.6,2
7.4,0.2,0.7884573603642702,0.027615167032973367,89.0,0.99132,3.14,0.61,11.8,2
6.1,0.15,2.8213788864092133,0.04114194333117518,158.0,0.99642,3.24,0.37,10.6,2
7.6,0.23,1.824549292051046,0.0639133257436528,91.0,0.99488,3.17,0.8,9.7,2
8.1,0.33,1.824549292051046,0.045928931888399804,151.0,0.99527,3.22,0.47,10.3,2
6.7,0.12,1.824549292051046,0.04688358589885042,113.0,0.99352,3.33,0.44,10.1,0
5.8,0.15,0.5877866649021191,0.036331929247390274,127.0,0.99198,3.24,0.51,9.3,2
6.6,0.23,2.7376090033437546,0.055434706888100586,144.0,0.99756,3.33,0.54,10.2,2
7.0,0.34,2.066862759472976,0.0639133257436528,162.0,0.99561,3.11,0.53,9.5,2
7.3,0.22,1.1939224684724346,0.017839918128331,80.0,0.98936,3.06,0.34,12.9,0
6.4,0.28,2.4849066497880004,0.04114194333117518,148.0,0.99786,3.14,0.46,8.7,2
6.8,0.19,1.8082887711792655,0.03343477608623739,204.0,0.9942,3.23,0.69,10.1,2
7.1,0.23,1.8562979903656263,0.03825871211709034,196.0,0.9948,3.19,0.78,10.0,2
6.45,0.14,0.7884573603642702,0.04879016416943201,129.0,0.99116,3.27,0.69,11.1,0
6.5,0.15,2.6100697927420065,0.050693114315518116,158.0,0.99688,3.26,0.7,10.3,0
7.1,0.15,0.6931471805599453,0.032467190137501496,73.0,0.98974,3.24,0.41,12.2,2
6.7,0.33,2.028148247292285,0.06485097231961631,156.0,0.99542,3.11,0.48,9.3,2
7.2,0.3,0.9162907318741551,0.04018178963283183,178.0,0.99154,3.19,0.56,11.3,2
7.0,0.23,0.6931471805599453,0.04210117601863539,110.0,0.99118,3.04,0.65,10.8,2
8.0,0.13,0.7419373447293773,0.032467190137501496,86.0,0.99044,2.98,0.39,11.2,0
6.2,0.21,2.028148247292285,0.0295588022415444,91.0,0.9914,3.32,0.45,12.5,0
8.3,0.4,2.2192034840549946,0.04879016416943201,122.0,0.9979,3.39,0.49,9.3,2
5.9,0.34,1.0986122886681098,0.0295588022415444,142.0,0.98892,3.4,0.41,12.9,0
6.6,0.12,0.8754687373538999,0.03825871211709034,131.0,0.99114,3.2,0.45,11.2,0
6.8,0.26,2.1400661634962708,0.044973365642731154,179.0,0.99583,3.2,0.49,9.3,2
5.9,0.3,1.0986122886681098,0.0295588022415444,142.0,0.98892,3.41,0.41,12.9,0
7.0,0.15,2.6602595372658615,0.04783732941416013,120.0,0.99704,3.2,0.36,9.5,0
7.9,0.37,1.3480731482996928,0.036331929247390274,24.0,0.9911,3.19,0.36,11.9,2
7.2,0.35,1.8870696490323797,0.03149866705937099,120.0,0.99334,2.93,0.66,10.3,0
7.2,0.32,1.8870696490323797,0.032467190137501496,120.0,0.99334,2.92,0.66,10.3,0
7.6,0.1,0.6931471805599453,0.030529205034822874,93.0,0.99094,3.06,0.68,11.2,2
6.2,0.25,1.4350845252893227,0.0295588022415444,150.0,0.99014,3.18,0.31,12.0,2
7.1,0.31,0.6931471805599453,0.04114194333117518,144.0,0.99304,3.13,0.4,9.6,2
7.6,0.18,2.0918640616783932,0.04018178963283183,110.0,0.99652,3.2,0.42,9.2,2
8.0,0.17,1.2237754316221157,0.028587456851912555,119.0,0.98944,3.03,0.33,12.9,2
7.2,0.19,2.501435951739211,0.05921185963184608,149.0,0.99772,2.99,0.59,9.3,2
7.6,0.32,2.3513752571634776,0.0295588022415444,136.0,0.99367,3.1,0.44,12.1,2
6.6,0.21,1.0296194171811583,0.02566774674857779,128.0,0.99183,3.37,0.48,11.2,2
7.0,0.16,1.2809338454620642,0.028587456851912555,98.0,0.99126,3.11,0.37,11.2,0
6.6,0.24,2.1972245773362196,0.04114194333117518,187.0,0.99577,3.21,0.46,9.2,2
6.9,0.3,1.4586150226995167,0.04018178963283183,124.0,0.99428,3.18,0.5,9.3,2
6.2,0.28,2.424802725718295,0.0295588022415444,108.0,0.99388,3.2,0.36,10.7,2
6.9,0.31,0.7884573603642702,0.023716526617316044,166.0,0.99208,3.05,0.54,9.8,2
6.7,0.23,0.9555114450274363,0.035367143837291316,143.0,0.99256,3.3,0.54,10.3,2
5.7,0.23,2.365559892155434,0.0246926125903715,121.0,0.9925,3.28,0.38,11.3,2
6.5,0.22,2.856470206220483,0.04688358589885042,182.0,0.99904,3.02,0.49,8.8,2
7.0,0.18,0.9162907318741551,0.04210117601863539,104.0,0.99216,3.18,0.5,10.8,2
6.5,0.46,1.791759469228055,0.02664193094642118,72.0,0.99165,3.26,0.6,11.5,0
6.5,0.23,2.8507065015037334,0.037295784743696894,133.0,0.99924,3.26,0.41,8.8,2
7.5,0.28,2.4159137783010487,0.04401688541677432,209.0,0.9972,3.16,0.63,9.6,2
6.8,0.23,2.128231705849268,0.04305948946044697,189.0,0.9958,3.22,0.48,9.3,2
7.8,0.25,2.6878474937846906,0.04305948946044697,184.0,0.99976,3.22,0.75,8.9,2
6.4,0.21,2.128231705849268,0.04401688541677432,182.0,0.9957,3.24,0.46,9.1,2
6.8,0.24,2.1341664413690826,0.04210117601863539,188.0,0.99579,3.2,0.5,9.4,2
7.8,0.25,2.1041341542702074,0.039220713153281295,179.0,0.99541,3.14,0.6,10.1,2
6.8,0.16,2.4336133554004498,0.044973365642731154,143.0,0.99518,3.2,0.4,10.8,2
5.2,0.28,0.7419373447293773,0.027615167032973367,69.0,0.99168,3.24,0.54,10.0,2
7.5,0.18,2.0149030205422647,0.028587456851912555,160.0,0.99276,3.03,0.38,10.9,2
7.5,0.26,1.7227665977411035,0.02664193094642118,92.0,0.99085,3.15,0.38,12.0,0
8.2,0.37,2.7013612129514133,0.04210117601863539,171.0,0.99873,2.99,0.8,9.3,2
7.6,0.4,1.824549292051046,0.0295588022415444,101.0,0.99172,3.22,0.62,12.3,0
7.5,0.26,0.9932517730102833,0.037295784743696894,129.0,0.99312,3.45,0.56,10.4,2
6.9,0.23,2.856470206220483,0.04401688541677432,153.0,0.9972,3.22,0.42,10.5,2
5.3,0.2,1.5260563034950494,0.035367143837291316,91.0,0.99278,3.41,0.5,9.8,2
6.5,0.17,0.9162907318741551,0.04018178963283183,121.0,0.99092,3.06,0.46,10.5,2
6.5,0.35,2.5952547069568657,0.04974209189481407,213.0,0.9962,3.16,0.51,9.9,2
6.5,0.29,0.9932517730102833,0.0344014267173324,79.0,0.99053,3.27,0.69,11.4,0
6.8,0.3,1.9740810260220096,0.058268908123975775,190.0,0.99858,3.18,0.51,9.2,2
7.9,0.51,1.9740810260220096,0.04974209189481407,173.0,0.9984,3.09,0.53,9.7,2
7.9,0.51,1.2809338454620642,0.04783732941416013,135.0,0.99335,3.09,0.51,10.0,2
7.1,0.29,2.33214389523559,0.04688358589885042,141.0,0.9949,3.13,0.49,10.3,2
7.4,0.2,2.312535423847214,0.045928931888399804,95.0,0.99532,3.16,0.47,9.8,0
6.8,0.32,1.7578579175523736,0.03343477608623739,100.0,0.99026,3.08,0.47,12.4,0
6.3,0.2,2.5877640352277083,0.04688358589885042,145.0,0.99668,3.16,0.42,9.3,2
8.0,0.23,1.308332819650179,0.04688358589885042,165.0,0.9952,3.26,0.72,9.5,2
6.7,0.27,1.5260563034950494,0.03343477608623739,45.0,0.99144,3.08,0.4,10.5,2
6.7,0.44,1.667706820558076,0.03149866705937099,99.0,0.99015,3.26,0.53,12.8,0
7.0,0.34,1.0296194171811583,0.04401688541677432,142.0,0.9914,2.99,0.45,10.8,2
7.3,0.26,2.5494451709255714,0.055434706888100586,127.0,0.99693,3.1,0.55,10.0,2
6.8,0.17,0.8754687373538999,0.035367143837291316,108.0,0.99006,3.19,0.66,12.0,2
7.1,0.43,2.028148247292285,0.0246926125903715,138.0,0.99126,3.18,0.46,12.6,2
5.8,0.315,0.9360933591703348,0.02566774674857779,70.0,0.98994,3.37,0.4,11.9,0
5.9,0.17,0.5306282510621704,0.02664193094642118,28.0,0.98985,3.13,0.32,10.6,2
6.6,0.34,2.0014800002101243,0.08309947281950743,240.0,0.9971,3.42,0.48,9.2,2
8.6,0.33,2.5494451709255714,0.0573250666192694,240.0,0.99882,3.17,0.52,10.0,2
5.6,0.12,1.667706820558076,0.037295784743696894,97.0,0.99477,3.36,0.46,9.2,2
5.8,0.13,1.8082887711792655,0.03825871211709034,103.0,0.99478,3.36,0.47,9.3,2
7.7,0.18,1.916922612182061,0.053540766928029816,144.0,0.99576,3.24,0.54,10.2,2
7.7,0.16,1.9315214116032138,0.05259245011917058,148.0,0.99578,3.25,0.54,10.2,2
6.0,0.26,0.832909122935104,0.058268908123975775,154.0,0.99354,3.14,0.51,8.7,2
7.3,0.32,0.8754687373538999,0.04879016416943201,163.0,0.99244,3.24,0.42,10.7,2
7.7,0.3,0.7884573603642702,0.04688358589885042,119.0,0.99084,3.18,0.34,12.1,2
7.9,0.16,2.128231705849268,0.04879016416943201,152.0,0.99612,3.12,0.37,9.5,2
6.4,0.27,2.468099531471619,0.027615167032973367,118.0,0.99356,3.18,0.37,11.2,2
6.9,0.16,1.0296194171811583,0.03343477608623739,95.0,0.98952,2.93,0.59,12.0,2
6.4,0.44,2.7343675094195836,0.04688358589885042,228.0,0.99955,3.26,0.54,8.8,0
6.2,0.29,1.5260563034950494,0.02566774674857779,138.0,0.9892,3.31,0.37,13.1,0
7.6,0.39,1.5260563034950494,0.0344014267173324,93.0,0.99144,3.08,0.6,12.5,0
7.0,0.36,2.402430427963762,0.04401688541677432,131.0,0.99352,3.09,0.33,11.7,0
7.0,0.36,2.4423470353692043,0.04401688541677432,135.0,0.9935,3.09,0.33,11.6,0
7.6,0.2,1.0647107369924282,0.04210117601863539,111.0,0.99237,3.29,0.54,11.3,2
6.7,0.2,0.9745596399981308,0.0246926125903715,103.0,0.99022,3.11,0.45,11.4,2
6.2,0.235,1.0647107369924282,0.035367143837291316,117.0,0.99032,3.4,0.44,12.2,2
7.1,0.2,2.060513531794317,0.05164323315183845,211.0,0.99587,3.31,0.59,10.4,2
7.1,0.2,2.128231705849268,0.05164323315183845,211.0,0.99587,3.31,0.59,10.4,2
6.4,0.24,3.054001181677967,0.08309947281950743,157.0,0.99976,3.17,0.5,9.1,2
8.0,0.3,2.4849066497880004,0.03343477608623739,70.0,0.99354,3.05,0.41,12.2,2
6.9,0.4,1.9740810260220096,0.0639133257436528,176.0,0.99552,3.12,0.54,9.4,2
6.9,0.4,1.9740810260220096,0.06297479916138844,178.0,0.99552,3.11,0.53,9.4,2
6.6,0.25,2.1972245773362196,0.045928931888399804,189.0,0.99604,3.22,0.49,9.2,2
6.8,0.26,2.2192034840549946,0.044973365642731154,183.0,0.99584,3.2,0.51,9.4,2
6.5,0.37,1.1631508098056809,0.032467190137501496,107.0,0.98894,3.22,0.53,13.5,0
6.8,0.35,2.4069451083182885,0.05164323315183845,151.0,0.9963,3.07,0.4,9.4,2
6.4,0.22,2.1041341542702074,0.027615167032973367,83.0,0.993,3.13,0.55,10.9,0
6.9,0.31,0.9555114450274363,0.035367143837291316,114.0,0.99068,3.19,0.45,11.4,0
6.7,0.16,0.832909122935104,0.035367143837291316,125.0,0.98964,3.19,0.51,12.4,0
5.6,0.15,1.840549633397487,0.037295784743696894,79.0,0.9923,3.3,0.39,10.5,2
5.5,0.15,2.70805020110221,0.030529205034822874,99.0,0.99437,3.26,0.38,11.5,0
7.3,0.2,0.9555114450274363,0.039220713153281295,123.0,0.99238,3.34,0.44,10.8,2
7.0,0.27,1.9600947840472698,0.04114194333117518,184.0,0.99566,3.2,0.5,9.4,2
5.8,0.32,1.308332819650179,0.04783732941416013,153.0,0.99067,3.44,0.73,12.2,0
7.8,0.26,1.5260563034950494,0.0246926125903715,100.0,0.99066,2.99,0.47,12.1,0
7.4,0.3,0.9932517730102833,0.0295588022415444,128.0,0.9929,3.17,0.66,10.9,2
6.7,0.16,0.9555114450274363,0.02566774674857779,109.0,0.9934,3.34,0.58,10.1,2
6.7,0.19,0.6931471805599453,0.03149866705937099,71.0,0.98912,3.31,0.38,13.0,0
6.6,0.36,0.6418538861723948,0.037295784743696894,72.0,0.99066,3.23,0.39,11.0,2
7.2,0.17,0.9555114450274363,0.050693114315518116,126.0,0.99228,3.19,0.49,10.8,2
6.0,0.11,2.451005098112319,0.050693114315518116,148.0,0.9958,2.91,0.34,9.3,2
6.0,0.21,1.0986122886681098,0.04114194333117518,123.0,0.99052,3.44,0.42,11.4,2
6.6,0.4,1.9740810260220096,0.054488185284069734,241.0,0.9968,3.5,0.6,9.9,2
6.5,0.2,2.322387720290225,0.04305948946044697,150.0,0.99502,3.22,0.44,10.5,2
7.6,0.27,1.791759469228055,0.039220713153281295,56.0,0.99084,3.06,0.48,12.4,2
7.2,0.26,1.9878743481543455,0.045928931888399804,172.0,0.99573,3.18,0.53,9.5,2
6.3,0.25,1.4586150226995167,0.04688358589885042,161.0,0.99256,3.16,0.5,10.5,2
6.5,0.22,2.1972245773362196,0.05164323315183845,196.0,0.9959,3.23,0.48,9.1,2
6.4,0.14,0.7884573603642702,0.03343477608623739,138.0,0.99084,3.38,0.35,11.5,0
7.1,0.26,2.8449093838194073,0.04305948946044697,170.0,0.99644,3.17,0.37,11.2,2
6.6,0.22,2.533696813957432,0.04879016416943201,140.0,0.99526,3.22,0.4,10.8,2
6.6,0.45,2.1041341542702074,0.06203539091945264,186.0,0.9954,3.12,0.44,9.4,2
6.6,0.17,0.7419373447293773,0.030529205034822874,73.0,0.99095,3.17,0.58,11.0,2
7.2,0.44,1.4816045409242156,0.04688358589885042,112.0,0.99188,3.21,0.37,11.3,0
6.2,0.15,0.8754687373538999,0.04018178963283183,117.0,0.9909,3.28,0.38,11.2,2
7.3,0.26,2.33214389523559,0.04879016416943201,154.0,0.99581,3.21,0.5,10.4,2
6.9,0.15,1.1939224684724346,0.032467190137501496,82.0,0.99132,3.1,0.58,11.2,0
5.8,0.22,0.6418538861723948,0.03343477608623739,89.0,0.98936,3.14,0.36,11.1,0
6.5,0.37,1.5040773967762742,0.035367143837291316,92.0,0.99136,3.18,0.38,11.2,2
5.5,0.375,0.9932517730102833,0.035367143837291316,98.0,0.99142,3.29,0.39,10.5,2
5.9,0.2,0.832909122935104,0.045928931888399804,92.0,0.99232,3.2,0.45,10.0,2
5.9,0.22,0.832909122935104,0.044973365642731154,90.0,0.99232,3.2,0.47,10.0,2
8.0,0.22,1.8870696490323797,0.04783732941416013,97.0,0.993,3.1,0.42,10.9,2
6.5,0.22,2.128231705849268,0.027615167032973367,87.0,0.99311,3.15,0.56,10.9,0
5.8,0.2,0.6931471805599453,0.0344014267173324,86.0,0.98993,3.5,0.42,11.7,2
6.6,0.31,0.9162907318741551,0.032467190137501496,144.0,0.99208,3.16,0.42,10.0,2
6.7,0.24,2.766319109226186,0.05164323315183845,136.0,0.99839,3.03,0.52,9.0,2
7.3,0.23,2.33214389523559,0.050693114315518116,86.0,0.99574,3.04,0.56,10.0,2
7.9,0.2,0.6931471805599453,0.04018178963283183,154.0,0.99093,3.08,0.43,11.9,2
5.3,0.16,0.6931471805599453,0.027615167032973367,101.0,0.99156,3.57,0.59,10.6,2
6.4,0.21,1.9315214116032138,0.045928931888399804,101.0,0.99278,3.15,0.4,11.0,2
6.9,0.33,1.791759469228055,0.02664193094642118,143.0,0.9924,3.25,0.43,11.2,0
5.6,0.18,0.8109302162163288,0.03343477608623739,129.0,0.98984,3.51,0.6,12.0,0
6.6,0.29,1.589235205116581,0.02664193094642118,96.0,0.99035,3.24,0.6,12.6,0
6.6,0.21,0.5877866649021191,0.03343477608623739,113.0,0.99165,3.24,0.68,10.5,2
7.3,0.21,0.6931471805599453,0.036331929247390274,144.0,0.9923,3.11,0.52,10.2,2
5.1,0.11,0.9555114450274363,0.027615167032973367,90.0,0.99008,3.57,0.52,12.2,2
6.5,0.15,0.832909122935104,0.035367143837291316,76.0,0.98964,3.18,0.41,12.3,2
5.6,0.19,0.7419373447293773,0.03149866705937099,115.0,0.9909,3.36,0.5,10.4,2
6.7,0.48,0.8754687373538999,0.020782539182528505,121.0,0.9889,3.15,0.53,12.7,0
6.2,0.23,0.7884573603642702,0.017839918128331,128.0,0.99178,3.05,0.28,10.6,2
6.0,0.17,1.791759469228055,0.027615167032973367,108.0,0.99076,3.14,0.34,12.3,2
6.7,0.15,0.9932517730102833,0.036331929247390274,84.0,0.99046,3.09,0.53,11.4,2
6.4,0.22,2.7013612129514133,0.039220713153281295,135.0,0.99672,3.21,0.38,10.7,2
6.5,0.15,1.9315214116032138,0.04401688541677432,162.0,0.99482,2.97,0.4,9.3,2
5.9,0.32,1.1314021114911006,0.02664193094642118,138.0,0.98945,3.37,0.42,12.7,2
5.7,0.37,0.7419373447293773,0.028587456851912555,88.0,0.98883,3.18,0.39,11.7,2
7.9,0.25,2.0412203288596382,0.03825871211709034,64.0,0.99362,2.93,0.49,10.7,2
7.2,0.21,1.308332819650179,0.032467190137501496,94.0,0.99075,2.99,0.43,11.8,0
7.0,0.24,2.0412203288596382,0.03825871211709034,125.0,0.99436,3.2,0.39,9.9,2
6.8,0.475,1.599387576580599,0.045928931888399804,81.0,0.98988,3.23,0.53,13.4,0
7.0,0.28,2.169053700369523,0.03149866705937099,114.0,0.99158,3.12,0.64,12.8,0
6.9,0.4,2.451005098112319,0.032467190137501496,87.0,0.99265,3.15,0.45,12.8,2
6.6,0.41,0.9555114450274363,0.04114194333117518,101.0,0.99195,3.13,0.41,10.5,2
6.4,0.2,1.252762968495368,0.03149866705937099,84.0,0.99168,3.31,0.55,11.5,2
8.5,0.22,0.5306282510621704,0.039220713153281295,25.0,0.9918,3.04,0.37,10.5,2
8.4,0.36,2.4932054526026954,0.03149866705937099,132.0,0.99313,2.95,0.39,13.0,2
5.2,0.285,1.8164520818184267,0.0344014267173324,138.0,0.9895,3.19,0.34,12.4,0
6.9,0.2,1.7404661748405046,0.04018178963283183,148.0,0.9932,3.16,0.35,10.2,2
6.7,0.42,2.3702437414678603,0.05259245011917058,234.0,0.99848,3.23,0.5,9.0,2
